CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
1440928,AGMI,C9785,,,"4,91",7,"-0,38",6,"0,38",7,"0,57",7,"-0,15",9,"1,15",8,"1,33",8,"0,82",9,"1,16",9,"4,66",10,"3,16",10,"2,93",6
2804282,AGMI,E4121,,,"4,91",11,"-0,07",3,"0,15",7,"0,13",6,"-0,65",28,"0,48",5,"0,78",5,"2,02",15,"3,40",16,"4,61",21,"4,35",24,"2,49",4
2921800,AGMI,E6020,,,"4,91",11,"-0,41",3,"0,18",6,"0,10",5,"0,22",27,"0,51",6,"0,62",6,"1,05",14,"1,58",15,"6,27",21,"5,23",23,"1,64",3
1440801,AGMI,C9654,,,"4,90",14,"-0,12",8,"0,00",10,"-0,04",10,"-0,05",33,"1,45",10,"1,90",9,"0,88",20,"1,29",22,"4,99",22,"5,73",22,"1,21",7
1441481,AGMI,D388,,,"4,90",5,"-0,27",5,"0,14",3,"0,11",3,"-0,09",26,"0,91",5,"1,05",5,"1,25",6,"1,13",7,"4,42",6,"6,03",6,"0,88",4
2210311,AGMI,D8312,,,"4,90",15,"-0,31",7,"-0,31",15,"-0,43",14,"0,62",33,"1,24",10,"1,93",10,"0,98",20,"0,93",22,"3,91",27,"4,71",23,"2,72",7
2367763,AGMI,D9724,,,"4,90",18,"-0,45",8,"0,00",19,"0,19",19,"-0,05",35,"-0,56",13,"-0,72",13,"1,31",23,"1,00",24,"1,21",30,"-2,22",31,"3,65",7
2804482,AGMI,E4263,,,"4,90",5,"-0,24",3,"0,29",4,"0,21",5,"0,05",27,"0,03",5,"0,16",5,"2,23",6,"3,44",6,"4,32",7,"2,76",8,"0,90",2
2803015,AGMI,E5886,,,"4,90",9,"-0,37",3,"0,39",6,"0,66",6,"0,56",28,"1,28",5,"1,64",5,"0,67",14,"0,24",15,"5,33",15,"3,27",15,"2,66",3
2921899,AGMI,E6223,,,"4,90",5,"-0,24",3,"0,29",4,"0,21",5,"1,24",27,"0,03",5,"0,16",5,"2,23",6,"3,44",6,"4,32",7,"2,76",8,"0,90",2
3201874,AGMI,F67,,,"4,90",6,"-0,26",3,"0,24",5,"0,48",5,"0,51",9,"1,12",5,"1,54",5,"1,16",6,"1,93",7,"5,66",8,"6,47",8,"1,76",4
3663080,AGMI,F3810,,,"4,90",6,"0,08",4,"0,04",6,"-0,05",7,"0,35",8,"0,35",6,"0,46",6,"2,43",6,"3,50",6,"3,85",8,"5,25",9,"1,97",4
150220,AGMI,B446,B446,,"4,90",22,"0,32",16,"0,05",27,"0,32",29,"0,03",31,"2,89",25,"4,07",25,"1,79",23,"2,54",24,"6,13",27,"7,60",29,"1,39",17
2804508,AGMI,E4712,,,"4,90",17,"-0,42",9,"0,18",23,"0,23",25,"-0,17",42,"0,44",16,"0,62",16,"0,35",26,"-0,28",27,"0,97",34,"5,23",32,"1,64",8
168384,AGMI,B3814,,,"4,90",14,"-0,15",9,"0,20",14,"0,12",15,"0,32",18,"-0,44",14,"-0,44",14,"1,70",18,"3,10",19,"5,35",26,"7,00",28,"1,45",9
621986,AGMI,B9669,B9669,,"4,90",26,"-0,19",14,"-0,01",25,"0,10",24,"0,82",46,"2,14",24,"3,08",24,"-0,26",29,"0,47",31,"8,22",37,"5,98",39,"5,74",15
1561944,AGMI,D1152,,,"4,90",24,"-0,29",13,"0,27",19,"0,38",20,"0,22",38,"-1,71",20,"-2,19",20,"-0,03",26,"0,38",27,"2,65",33,"5,81",36,"1,04",14
1967080,AGMI,D5292,,,"4,90",27,"-0,06",17,"0,28",28,"0,50",24,"0,65",45,"-1,02",26,"-1,30",26,"1,43",29,"1,57",31,"0,08",37,"-1,01",39,"0,17",18
1967902,AGMI,D6813,,,"4,90",21,"-0,52",12,"0,15",17,"0,40",18,"-0,68",36,"1,63",17,"2,15",17,"2,16",24,"3,48",25,"2,28",31,"5,20",33,"1,77",8
2386808,AGMI,E605,,,"4,90",12,"-0,21",7,"0,09",5,"0,11",4,"0,72",12,"0,35",9,"0,48",9,"2,25",15,"2,89",16,"5,24",23,"5,83",25,"1,02",3
2802196,AGMI,E4427,,,"4,90",23,"-0,13",12,"0,82",26,"0,68",26,"-0,13",42,"1,09",16,"1,51",16,"-1,05",24,"-1,48",25,"3,47",33,"2,66",35,"4,31",10
123119,AGMI,5576,,,"4,90",13,"0,04",12,"0,12",10,"-0,30",12,"0,25",15,"-0,08",15,"0,01",15,"2,69",14,"4,09",15,"0,78",16,"1,26",16,"1,03",12
5365579,AGMI,G4029,,,"4,90",8,"-0,28",3,"0,09",4,"-0,01",4,"1,00",27,"1,49",3,"2,00",3,"1,69",13,"2,95",14,"4,14",14,"4,72",14,"2,18",2
5366712,AGMI,G5043,,,"4,90",7,"-0,13",3,"0,02",5,"-0,05",5,"0,37",27,"0,83",3,"1,15",3,"1,49",13,"1,87",14,"4,59",13,"3,97",13,"2,28",2
5366081,AGMI,G4428,,,"4,89",8,"-0,25",1,"0,12",5,"0,00",4,"0,92",27,"-0,63",4,"-0,76",4,"2,82",14,"4,54",15,"3,82",14,"2,70",14,"-0,15",3
622741,AGMI,C36,C36,,"4,89",12,"-0,01",8,"0,07",6,"0,06",5,"0,57",31,"1,16",11,"1,59",11,"2,39",16,"3,75",18,"4,35",23,"5,79",26,"1,12",8
1562435,AGMI,D1686,,,"4,89",25,"-0,18",13,"0,05",24,"-0,12",25,"-0,25",43,"1,30",23,"1,75",23,"0,39",28,"1,04",30,"4,64",37,"4,11",40,"2,68",15
2211129,AGMI,D9317,,,"4,89",23,"-0,27",12,"0,10",18,"0,38",19,"0,68",37,"1,97",18,"2,62",18,"1,42",25,"1,67",27,"4,92",32,"4,21",35,"1,98",12
1439675,AGMI,B4237,,,"4,89",5,,0,"0,16",1,"0,16",1,,0,"0,80",1,"1,08",1,"3,29",10,"5,29",11,"6,72",9,"8,01",9,,0
790207,AGMI,C1657,C1657,,"4,89",17,"-0,18",7,"0,03",14,"0,01",15,"1,05",38,"0,01",17,"0,04",17,"1,90",23,"3,32",25,"0,46",32,"3,41",34,"0,61",8
1440129,AGMI,C8866,,,"4,89",21,"-0,11",14,"0,16",14,"0,34",14,"0,03",34,"0,52",18,"0,80",17,"1,58",24,"2,98",25,"4,32",25,"4,16",26,"0,31",10
319213,AGMI,B6459,,,"4,89",15,"0,49",10,"0,10",29,"-0,21",12,"0,69",33,"-0,61",13,"-0,37",13,"2,80",21,"4,00",22,"-1,02",27,"2,91",22,"-1,64",10
790239,AGMI,C1726,,,"4,89",8,"-0,20",6,"0,08",4,"0,03",4,"0,67",26,"0,37",5,"0,48",5,"1,98",12,"2,89",13,"2,55",12,"3,34",12,"2,41",6
1000636,AGMI,C5752,,,"4,89",7,"-0,38",5,"0,50",8,"0,49",9,"0,38",27,"0,87",8,"1,09",8,"1,63",9,"2,82",10,"7,72",11,"6,61",11,"0,27",4
1440234,AGMI,C8972,,,"4,89",16,"-0,51",10,"0,37",14,"0,30",13,"-1,11",34,"0,47",14,"0,86",14,"-0,32",22,"0,29",23,"0,84",24,"0,89",24,"2,22",10
1440827,AGMI,C9662,,,"4,89",8,"-0,01",5,"0,08",2,"0,07",1,"1,80",26,"0,47",2,"0,70",2,"0,89",12,"1,58",13,"4,07",12,"4,90",12,"1,11",5
1562387,AGMI,D1605,,,"4,89",19,"-0,45",10,"0,21",17,"0,10",17,"0,28",35,"1,00",16,"1,48",15,"0,69",24,"1,00",25,"6,17",30,"4,52",33,"3,35",11
1737416,AGMI,D3269,,,"4,89",15,"0,57",12,"0,11",15,"0,37",15,"-0,25",35,"3,08",17,"4,20",17,"0,50",18,"1,00",18,"0,14",30,"2,10",20,"4,46",12
1969643,AGMI,D6461,,,"4,89",8,"0,04",4,"-0,15",5,"-0,22",4,"0,46",8,"0,41",5,"0,56",5,"2,56",14,"4,00",15,"6,11",14,"6,18",13,"1,52",4
2367784,AGMI,D9733,,,"4,89",12,"-0,36",8,"0,12",13,"0,32",14,"1,01",34,"0,64",11,"0,88",11,"1,83",14,"1,98",15,"4,38",17,"1,93",18,"2,88",6
2921789,AGMI,E7831,,,"4,89",6,"-0,36",4,"-0,01",8,"-0,02",8,"-0,15",28,"-0,46",6,"-0,61",6,"1,13",7,"1,69",7,"2,19",8,"3,37",9,"1,99",4
2632053,AGMI,E2175,,,"4,89",21,"0,01",11,"0,39",15,"0,35",16,"-1,04",36,"1,11",16,"1,70",16,"0,53",24,"1,17",25,"4,03",30,"6,60",33,"1,91",8
2802146,AGMI,E4289,,,"4,89",22,"-0,06",12,"0,08",17,"0,03",17,"0,82",36,"0,25",16,"0,37",16,"2,77",24,"2,32",26,"4,22",32,"1,89",34,"2,53",9
2920563,AGMI,E6916,,,"4,89",18,"-0,07",6,"0,01",23,"0,08",24,"-1,34",37,"2,22",15,"3,02",15,"1,97",23,"3,21",25,"1,20",31,"1,00",28,"2,96",6
115627,AGMI,4481,,,"4,89",11,"-0,05",11,"0,10",10,"-0,26",11,"0,28",12,"-1,09",12,"-1,34",12,"1,72",12,"2,69",12,"1,08",12,"2,27",12,"1,23",10
115777,AGMI,4569,,,"4,89",11,"-0,03",11,"0,09",10,"-0,26",12,"0,28",12,"-0,68",12,"-0,76",12,"2,18",12,"3,48",12,"1,75",12,"1,91",13,"1,23",10
167368,AGMI,B3314,,,"4,89",17,"0,04",10,"0,04",13,"-0,05",14,"0,45",15,"1,61",13,"1,96",13,"1,18",20,"1,24",21,"2,03",26,"0,84",28,"2,52",9
130692,AGMI,6963,6963,,"4,88",22,"-0,37",17,"0,25",16,"0,17",16,"-0,56",31,"0,43",25,"0,36",25,"-0,11",24,"0,11",25,"-0,66",27,"-0,75",28,"2,61",17
999999,AGMI,C4650,,,"4,88",13,"-0,27",8,"0,32",6,"0,43",6,"0,10",27,"0,08",10,"0,03",10,"1,13",15,"1,36",16,"3,67",21,"1,68",23,"2,76",7
1967461,AGMI,D6146,,,"4,88",24,"-0,27",10,"0,07",29,"0,06",32,"-0,84",43,"0,34",21,"0,51",21,"0,46",28,"0,89",30,"-1,90",38,"-0,02",40,"2,56",12
2210440,AGMI,D8469,,,"4,88",21,"0,42",13,"0,28",19,"0,57",20,"-0,12",35,"0,90",16,"1,10",15,"1,72",23,"2,49",24,"3,69",30,"6,69",33,"0,73",9
5366817,AGMI,G5323,,,"4,88",8,"-0,01",2,"0,10",7,"0,16",6,"1,87",28,"0,91",5,"1,34",5,"1,40",13,"2,25",13,"6,05",15,"8,17",15,"2,83",3
467659,AGMI,B7166,,,"4,88",20,"-0,39",13,"0,03",30,"-0,10",34,"0,32",13,"1,39",16,"1,65",16,"1,24",20,"2,08",21,"4,72",26,"5,21",28,"0,68",13
1440019,AGMI,C8757,,,"4,88",16,"-0,65",9,"0,06",13,"0,01",13,"-1,17",34,"1,34",12,"1,75",12,"0,60",21,"2,01",23,"6,43",23,"3,54",24,"2,68",7
1440224,AGMI,C8928,,,"4,88",15,"-0,42",7,"0,50",16,"0,75",13,"1,18",33,"0,90",12,"1,01",12,"0,60",22,"-0,12",23,"1,23",24,"2,15",24,"4,07",8
1441443,AGMI,D436,,,"4,88",16,"-0,35",9,"0,11",15,"0,30",14,"0,90",33,"0,88",14,"1,01",14,"0,87",22,"0,98",23,"3,44",24,"2,93",25,"-0,14",9
1561844,AGMI,D1045,,,"4,88",20,"-0,27",11,"0,31",17,"0,41",17,"-0,25",34,"-1,92",16,"-2,55",16,"-0,24",23,"-0,16",24,"1,62",29,"3,37",31,"2,24",11
1562210,AGMI,D1478,,,"4,88",15,"-0,45",7,"0,43",13,"0,66",14,"-0,06",19,"1,96",12,"2,66",12,"-0,07",22,"0,04",23,"4,17",23,"3,88",25,"3,79",7
1562510,AGMI,D1785,,,"4,88",16,"0,13",10,"0,16",16,"0,23",15,"0,10",34,"-1,20",15,"-1,37",14,"0,90",18,"1,18",19,"0,08",21,"1,61",21,"0,51",11
2634329,AGMI,E1898,,,"4,88",11,"-0,09",2,"0,27",7,"0,38",6,"-0,20",28,"0,65",5,"0,92",5,"1,60",14,"2,25",15,"6,76",21,"7,16",24,"1,06",3
3834097,AGMI,E7954,,,"4,88",5,"-0,33",2,"0,16",4,"0,22",4,"0,17",9,"0,57",4,"0,82",4,"0,97",6,"1,78",6,"3,06",8,"2,95",7,"0,81",2
3085908,AGMI,E9471,,,"4,88",14,"-0,35",5,"0,02",16,"-0,12",17,"0,24",21,"1,54",9,"2,13",9,"0,43",22,"1,14",23,"1,43",25,"5,22",26,"5,45",6
3987755,AGMI,F7070,,,"4,88",4,,0,"0,17",1,"0,17",1,,0,"0,82",1,"1,09",1,"3,15",8,"4,67",7,"7,02",8,"8,60",8,,0
526188,AGMI,B8855,,,"4,87",18,"0,10",9,"0,86",29,"1,15",34,"0,64",32,"2,29",12,"3,11",11,"1,20",19,"1,80",20,"3,23",26,"4,31",29,"2,02",8
790825,AGMI,C2666,,,"4,87",7,"-0,35",5,"0,10",3,"0,11",1,"0,90",25,"0,57",3,"0,76",3,"1,46",11,"2,12",10,"5,61",12,"5,51",13,"1,58",5
1440029,AGMI,C8768,,,"4,87",7,"-0,24",5,"0,29",7,"0,25",6,"0,30",12,"1,24",8,"1,59",8,"1,65",9,"3,20",9,"9,27",11,"8,25",11,"2,70",4
1562810,AGMI,D2038,,,"4,87",16,"-0,35",10,"0,11",16,"0,12",16,"-0,63",35,"-0,94",14,"-1,09",14,"1,32",18,"3,21",19,"3,18",20,"3,96",21,"1,81",10
1738254,AGMI,D4817,,,"4,87",18,"-0,08",11,"-0,14",14,"-0,41",15,"-0,25",34,"1,71",13,"2,53",13,"1,20",23,"0,90",24,"4,98",24,"5,87",25,"-0,63",9
3056968,AGMI,E8462,,,"4,87",17,"-0,60",8,"0,31",16,"0,35",17,"0,79",34,"0,98",13,"1,48",13,"0,46",17,"1,27",18,"3,46",30,"-0,22",32,"3,14",9
3085716,AGMI,E9340,,,"4,87",13,"-0,30",6,"-0,09",15,"-0,34",15,"0,18",22,"2,12",11,"2,99",11,"-0,64",17,"-1,18",18,"0,03",20,"4,59",21,"2,97",6
1967505,AGMI,D6233,,,"4,87",23,"-0,49",11,"-0,01",24,"0,24",29,"-0,78",44,"0,09",21,"0,06",21,"0,81",26,"1,52",28,"-2,88",35,"2,22",38,"1,08",11
2802255,AGMI,E4550,,,"4,87",24,"-0,31",12,"0,17",21,"0,10",22,"0,17",40,"-3,18",21,"-4,26",20,"1,24",27,"2,18",29,"1,21",35,"4,75",38,"0,38",14
1737551,AGMI,D3971,,,"4,87",19,"-0,22",14,"-0,18",17,"-0,32",18,"0,90",37,"-0,53",16,"-0,58",16,"0,39",19,"0,93",20,"-0,08",31,"3,07",22,"5,17",12
2367905,AGMI,D9811,,,"4,87",24,"-0,73",12,"-0,52",26,"-0,06",28,"-0,67",44,"-0,41",19,"-0,40",19,"-0,25",26,"-0,04",28,"0,34",36,"-1,42",38,"2,95",14
2634770,AGMI,E3086,,,"4,87",16,"-0,40",7,"0,23",19,"0,26",17,"-0,01",37,"1,81",16,"2,49",16,"1,80",23,"2,85",24,"7,92",31,"6,01",33,"3,30",8
5074748,AGMI,G2997,,,"4,87",7,"-0,04",2,"0,18",5,"0,16",5,"0,22",27,"0,50",3,"0,69",3,"1,80",13,"2,79",12,"3,71",13,"4,49",14,"2,34",2
5074770,AGMI,G2995,,,"4,87",4,"-0,35",3,"0,08",4,"0,29",5,"0,17",27,"0,30",3,"0,51",3,"1,66",6,"2,79",6,"5,07",7,"2,47",5,"2,59",1
5074303,AGMI,G3077,,,"4,86",10,"0,16",2,"0,54",4,"0,46",3,"1,28",27,"1,11",4,"1,47",4,"2,25",14,"3,34",15,"7,38",20,"7,14",23,"2,59",2
5366095,AGMI,G4437,,,"4,86",9,"-0,15",3,"0,14",6,"0,07",6,"1,70",28,"1,28",5,"1,72",5,"2,88",14,"3,31",15,"1,26",15,"3,21",14,"2,24",4
151799,AGMI,B911,B911,,"4,86",8,"-0,45",7,"0,14",11,"0,33",7,"-0,20",30,"2,38",15,"3,17",15,"2,29",13,"3,38",14,"9,21",16,"8,67",16,"4,28",8
790598,AGMI,C2377,C2377,,"4,86",23,"-0,84",11,"-0,39",22,"-0,79",25,"0,59",45,"0,82",22,"1,31",21,"3,73",31,"7,22",33,"4,31",39,"3,29",41,"4,73",11
170627,AGMI,B4555,B4555,,"4,86",17,"0,19",10,"0,00",16,"-0,08",17,"0,34",26,"0,68",18,"1,12",17,"1,55",20,"2,80",22,"1,37",30,"2,79",32,"2,89",11
150225,AGMI,B451,,,"4,86",22,"-0,07",18,"0,49",21,"0,80",22,"-0,22",29,"3,32",25,"4,71",25,"0,48",23,"-0,07",24,"4,86",27,"4,88",29,"0,75",18
621905,AGMI,B9368,B9368,,"4,86",24,"0,11",14,"0,15",26,"0,25",27,"0,02",39,"-0,79",22,"-0,77",22,"1,98",26,"3,15",28,"3,49",34,"4,59",37,"-0,27",15
1737777,AGMI,D3662,,,"4,86",21,"-0,20",14,"0,12",22,"0,25",23,"1,10",39,"3,47",21,"4,99",21,"2,81",23,"4,17",24,"9,03",34,"7,95",27,"1,80",9
1439794,AGMI,C8503,,,"4,86",24,"-0,33",13,"0,67",28,"0,70",31,"-1,00",38,"0,40",23,"0,36",22,"-0,88",28,"-2,31",30,"1,82",33,"1,37",35,"0,03",14
1439928,AGMI,C8667,,,"4,86",18,"-0,34",12,"0,61",13,"0,61",13,"0,48",33,"1,23",14,"1,57",14,"0,69",22,"0,46",23,"2,62",23,"5,49",24,"2,63",8
1967328,AGMI,D5795,,,"4,86",22,"-0,73",15,"0,32",19,"0,29",20,"0,83",35,"0,96",20,"1,30",20,"1,43",24,"2,94",26,"2,59",31,"2,41",33,"4,85",13
318392,AGMI,B5453,,,"4,86",18,"-0,35",14,"-0,21",28,"0,00",14,"0,04",32,"1,40",17,"1,79",17,"0,61",22,"1,41",24,"1,39",26,"0,47",23,"2,46",14
320649,AGMI,B6570,,,"4,86",8,"-0,22",6,"0,42",8,"0,48",9,"-0,33",27,"1,31",8,"1,82",8,"0,32",8,"0,69",8,"3,52",9,"2,83",9,"2,76",7
602618,AGMI,B9660,,,"4,86",17,"0,05",9,"0,26",29,"0,38",33,"0,64",13,"-0,22",12,"-0,13",12,"1,81",20,"2,47",21,"4,41",25,"4,60",27,"-0,09",9
2921611,AGMI,E6144,,,"4,86",5,"-0,12",3,"0,15",3,"0,10",3,"-0,17",26,"0,48",3,"0,80",3,"1,76",5,"3,43",5,"5,55",6,"7,05",7,"1,76",2
3085256,AGMI,E8683,,,"4,86",5,"-0,12",3,"0,15",3,"0,10",3,"-0,92",26,"0,48",3,"0,80",3,"1,76",5,"3,43",5,"5,55",6,"7,05",7,"1,76",2
3085979,AGMI,E9656,,,"4,86",15,"-0,25",6,"0,04",17,"-0,17",16,"0,96",22,"1,58",10,"1,98",10,"1,87",21,"2,82",22,"2,66",25,"2,03",26,"3,86",5
2368379,AGMI,E695,,,"4,86",23,"-0,04",10,"0,13",25,"0,04",23,"1,47",35,"0,62",21,"0,91",21,"2,76",27,"4,22",29,"5,18",36,"6,81",38,"3,19",11
2804655,AGMI,E4452,,,"4,86",14,"-0,23",6,"0,22",16,"-0,11",18,"2,20",40,"1,13",14,"1,46",14,"2,54",21,"3,64",22,"8,71",30,"8,51",32,"3,94",7
3056970,AGMI,E8494,,,"4,86",18,"-0,30",8,"0,45",15,"0,53",15,"-0,08",36,"1,44",12,"2,14",12,"1,43",17,"2,58",17,"8,84",29,"2,66",32,"3,58",8
159168,AGMI,B1727,,,"4,86",21,"-0,69",15,"0,17",16,"-0,16",34,"0,81",20,"-0,73",19,"-0,72",19,"2,15",23,"3,45",25,"4,98",18,"0,90",31,"3,05",15
2802519,AGMI,E5091,,,"4,85",23,"0,11",11,"0,46",27,"0,75",27,"0,22",43,"0,20",18,"0,46",18,"1,12",25,"2,07",27,"3,29",35,"1,74",34,"5,30",13
4527827,AGMI,G19,,,"4,85",14,"-0,52",11,"0,18",15,"0,50",15,"-0,81",36,"0,97",12,"1,36",12,"2,58",15,"4,40",16,"0,32",29,"-1,70",31,"4,49",6
168259,AGMI,B3746,,,"4,85",12,"-0,12",6,"0,14",25,"0,15",30,"0,19",8,"1,18",5,"1,45",5,"0,71",13,"1,04",14,"2,40",19,"0,25",22,"3,07",6
168390,AGMI,B3820,,,"4,85",10,"-0,30",5,"0,16",7,"0,21",7,"0,26",9,"0,83",7,"1,12",7,"-0,76",15,"-1,04",16,"3,48",15,"2,85",15,"4,16",5
791354,AGMI,C1295,C1295,,"4,85",19,"-0,19",11,"0,11",8,"0,32",8,"0,45",36,"0,86",19,"1,23",18,"2,06",22,"3,06",23,"6,62",31,"7,12",34,"0,31",11
318609,AGMI,B5723,B5723,,"4,85",21,"0,20",12,"0,12",11,"0,09",9,"1,36",35,"0,38",19,"0,46",19,"2,88",22,"4,13",24,"4,56",29,"6,94",32,"-0,32",13
318768,AGMI,B5918,B5918,,"4,85",26,"-0,30",20,"-0,23",18,"-0,21",17,"1,33",39,"2,46",26,"3,24",25,"0,47",27,"0,38",29,"3,89",33,"3,25",34,"0,76",18
2210690,AGMI,D8830,,,"4,85",26,"-0,43",14,"-0,02",27,"-0,06",28,"0,30",44,"-0,20",25,"-0,24",25,"-0,07",30,"-1,26",32,"-0,40",38,"1,50",40,"2,72",16
124084,AGMI,6150,,,"4,85",14,"-0,02",11,"0,10",10,"-0,25",12,"0,28",12,"-0,64",16,"-0,70",16,"2,22",14,"3,54",14,"1,95",15,"2,72",17,"1,23",10
1204841,AGMI,C7348,,,"4,85",22,"-0,61",13,"0,24",21,"-0,11",23,"0,68",37,"3,19",18,"4,43",18,"-0,04",25,"0,34",27,"4,70",32,"5,26",34,"4,71",8
1205151,AGMI,C7656,,,"4,85",18,"-0,62",10,"-0,06",11,"0,24",14,"0,42",32,"-0,25",11,"-0,36",11,"1,92",20,"3,64",21,"6,80",28,"10,54",30,"0,70",5
1737852,AGMI,D3856,,,"4,85",23,"-0,04",13,"0,19",21,"0,26",22,"-0,05",42,"-0,03",23,"-0,02",23,"0,94",25,"1,93",27,"3,14",38,"0,29",33,"2,22",15
1738081,AGMI,D4310,,,"4,85",22,"-0,55",13,"0,19",25,"0,03",27,"-0,22",40,"-0,41",22,"-0,45",21,"0,20",27,"0,31",29,"-1,30",34,"2,06",32,"2,03",14
5075083,AGMI,G3549,,,"4,85",10,"-0,12",2,"0,26",5,"0,38",5,"-0,67",27,"-0,53",4,"-0,64",4,"0,89",14,"1,20",15,"5,98",21,"7,75",23,"2,00",2
5365531,AGMI,G3913,,,"4,85",6,"-0,15",2,"0,00",4,"0,37",3,"0,91",27,"0,16",4,"0,11",4,"2,16",13,"3,24",14,"3,61",12,"5,39",11,"1,67",2
526208,AGMI,B8874,,,"4,85",17,"-0,10",7,"0,43",30,"0,67",34,"-0,07",32,"1,69",11,"2,32",11,"0,73",20,"1,01",21,"3,86",26,"4,44",28,"1,55",7
790337,AGMI,C1860,,,"4,85",4,,0,"0,23",1,"0,23",1,,0,"0,79",1,"0,99",1,"2,29",10,"2,01",11,"9,37",8,"10,86",8,,0
790628,AGMI,C2405,,,"4,85",6,"0,10",4,"0,19",1,"0,24",1,"0,79",25,"0,33",3,"0,45",3,"1,91",11,"3,00",12,"4,08",11,"4,78",11,"1,40",4
1969525,AGMI,D5611,,,"4,85",12,"-0,45",5,"-0,13",8,"-0,29",7,"0,03",9,"1,41",7,"1,96",7,"0,79",16,"0,55",17,"1,54",22,"1,59",24,"2,68",4
1441079,AGMI,C9971,,,"4,84",11,"-0,26",6,"0,12",13,"0,06",13,"0,08",34,"2,30",9,"3,23",9,"0,01",14,"0,31",15,"6,00",16,"4,49",17,"4,58",6
2277050,AGMI,D8933,,,"4,84",11,"-0,26",3,"0,21",5,"0,13",5,"0,70",28,"-0,35",5,"-0,41",5,"2,09",14,"2,66",15,"0,35",19,"3,22",23,"2,62",3
2804266,AGMI,E3956,,,"4,84",5,"-0,11",3,"0,02",5,"-0,11",5,"0,59",27,"0,32",5,"0,38",5,"2,78",6,"3,99",6,"4,74",7,"5,36",8,"1,82",4
3663362,AGMI,F4177,,,"4,84",14,"-0,42",7,"0,27",16,"0,24",17,"-0,01",35,"0,16",12,"0,14",11,"3,05",18,"4,01",18,"2,20",20,"0,53",21,"2,54",8
123322,AGMI,5706,,,"4,84",19,"0,01",15,"0,15",13,"-0,21",15,"-0,03",27,"-0,93",24,"-1,17",23,"1,71",22,"2,35",23,"-1,88",25,"-0,34",25,"1,35",16
319694,AGMI,B6942,B6942,,"4,84",25,"0,11",14,"0,27",21,"0,05",21,"1,28",46,"2,23",25,"2,92",24,"1,53",28,"1,77",30,"7,41",37,"4,65",35,"3,85",15
790965,AGMI,C2854,C2854,,"4,84",25,"-0,12",19,"-0,05",18,"-0,19",18,"-0,50",35,"1,94",21,"2,39",21,"1,49",25,"2,56",27,"3,63",32,"5,55",33,"1,57",15
139883,AGMI,9297,,,"4,84",19,"-0,38",17,"0,29",20,"0,25",21,"-0,21",21,"1,52",21,"1,87",21,"0,47",19,"1,23",20,"2,41",22,"1,12",23,"3,91",15
621888,AGMI,B9249,B9249,,"4,84",24,"-0,10",12,"-0,31",26,"-0,64",27,"0,50",42,"-1,19",22,"-1,53",22,"1,46",29,"1,77",30,"3,12",37,"5,07",39,"3,30",12
1441525,AGMI,D469,,,"4,84",20,"0,05",13,"-0,35",20,"-0,57",19,"0,54",34,"1,09",18,"1,61",18,"1,88",24,"2,72",25,"7,22",27,"9,29",28,"-0,99",8
2367765,AGMI,D9722,,,"4,84",21,"-0,68",11,"0,02",21,"0,00",23,"-0,36",38,"0,59",18,"0,81",18,"1,00",24,"0,78",25,"6,12",32,"4,22",34,"1,96",6
2802104,AGMI,E4205,,,"4,84",21,"-0,49",12,"-0,31",16,"-0,56",16,"1,38",33,"0,65",15,"0,68",15,"2,40",23,"3,81",25,"5,33",31,"4,24",33,"2,27",8
3198336,AGMI,F1616,,,"4,84",19,"-0,14",12,"0,39",18,"0,39",18,"0,46",36,"1,65",12,"2,34",12,"-1,47",23,"-0,45",25,"-2,44",26,"0,10",27,"3,19",9
159145,AGMI,B1705,,,"4,84",6,"-0,02",1,,0,,0,,0,"0,13",1,"0,18",1,"0,14",1,"0,24",1,"0,67",1,"15,06",19,,0
2367958,AGMI,E158,,,"4,83",23,"-0,62",14,"0,03",17,"-0,02",16,"1,95",23,"-0,57",17,"-0,55",17,"1,16",24,"1,92",26,"1,71",31,"-2,08",33,"2,09",10
2920923,AGMI,E7397,,,"4,83",18,"-0,25",7,"0,47",20,"0,16",21,"0,68",36,"1,94",12,"2,63",11,"0,83",23,"1,70",24,"5,77",30,"2,60",27,"5,20",6
117461,AGMI,5012,,,"4,83",15,"-0,02",11,"0,07",11,"-0,28",12,"0,28",12,"-0,60",14,"-0,64",14,"1,88",19,"3,19",21,"1,19",20,"1,17",20,"1,23",10
139478,AGMI,9075,,,"4,83",5,"-0,04",4,"0,05",5,"-0,02",6,"0,60",7,"0,22",5,"0,35",5,"1,54",5,"2,42",5,"2,61",6,"4,49",6,"1,11",4
1204008,AGMI,C6279,,,"4,83",13,"-0,19",8,"0,11",4,"-0,05",4,"0,52",33,"0,81",13,"1,07",13,"2,47",17,"3,93",19,"4,19",24,"6,35",26,"1,59",10
2632001,AGMI,E2057,,,"4,83",23,"-0,28",11,"-0,07",19,"-0,05",21,"0,01",44,"0,60",19,"0,87",19,"-0,25",26,"-0,21",28,"4,33",36,"5,34",39,"5,45",11
