CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
3986966,AGMI,F6028,,,"7,46",16,"-0,25",5,"0,04",31,"0,22",35,"0,08",34,"-0,36",8,"-0,48",8,"3,19",22,"3,75",24,"-0,83",29,"5,53",32,"1,92",5
4231158,AGMI,F8238,,,"7,46",10,"-0,33",4,"0,40",7,"0,41",7,"-0,34",28,"0,91",7,"1,14",7,"2,90",15,"4,99",16,"5,63",16,"6,99",16,"2,50",5
4526990,AGMI,F9324,,,"7,46",13,"-0,28",9,"0,46",17,"0,62",18,"0,81",35,"1,88",11,"2,38",11,"0,94",17,"1,04",18,"2,09",20,"2,95",21,"4,11",7
4527667,AGMI,F9785,,,"7,46",12,"-0,13",5,"0,53",25,"0,73",29,"2,36",28,"0,22",7,"0,56",7,"3,38",14,"5,81",16,"12,00",21,"9,07",22,"3,29",5
4794913,AGMI,G2149,,,"7,46",14,"-0,57",5,"0,45",29,"0,19",34,"1,66",31,"1,59",8,"2,18",8,"1,48",18,"3,05",20,"3,81",26,"7,21",28,"4,85",5
5074317,AGMI,G2581,,,"7,46",14,"-0,20",4,"-0,28",15,"-0,15",16,"0,14",35,"1,65",6,"2,19",6,"3,32",21,"5,09",23,"7,66",24,"7,24",25,"2,22",3
621945,AGMI,B9483,,,"7,46",22,"0,21",13,"0,25",32,"0,04",36,"0,81",34,"-0,21",18,"-0,11",18,"3,69",24,"4,89",26,"5,38",30,"4,54",33,"-0,10",13
998943,AGMI,C4140,,,"7,46",19,"0,03",12,"-0,07",32,"-0,31",36,"-0,17",34,"3,43",17,"4,73",17,"1,18",23,"2,28",25,"7,54",30,"7,16",32,"5,56",12
1563047,AGMI,D2351,,,"7,46",15,"-0,62",11,"0,10",14,"0,09",15,"1,65",19,"0,72",14,"1,03",13,"2,96",17,"4,71",18,"6,32",19,"5,86",19,"1,72",10
1737651,AGMI,D3527,,,"7,45",18,"0,09",11,"0,03",32,"0,14",35,"0,99",34,"3,55",15,"4,86",15,"0,93",17,"1,78",18,"6,20",29,"7,24",32,"6,28",11
1967748,AGMI,D6503,,,"7,45",20,"-0,16",12,"0,27",19,"0,06",20,"-0,17",23,"-0,38",17,"-0,25",17,"1,96",25,"4,26",27,"3,82",27,"2,25",28,"2,57",12
2210642,AGMI,D8688,,,"7,45",15,"-0,54",6,"0,35",29,"0,89",33,"0,11",14,"2,36",9,"3,16",9,"2,18",19,"2,62",20,"4,67",25,"8,12",27,"5,96",7
2368107,AGMI,E354,,,"7,45",16,"0,19",7,"0,28",29,"0,37",33,"0,67",14,"0,20",10,"0,57",10,"1,50",19,"3,22",20,"8,45",26,"10,62",28,"1,82",7
2483987,AGMI,E1695,,,"7,45",17,"-0,10",8,"0,57",17,"0,68",17,"0,18",22,"0,25",13,"0,52",13,"1,39",23,"2,61",25,"2,73",26,"4,45",26,"4,97",9
2920982,AGMI,E7635,,,"7,45",20,"-0,26",9,"0,03",31,"0,00",35,"0,61",35,"3,25",14,"4,38",14,"0,91",24,"1,52",25,"1,96",30,"0,47",32,"5,35",9
3198174,AGMI,F1660,,,"7,45",14,"-0,36",6,"0,40",15,"0,69",16,"1,04",34,"1,53",9,"2,02",9,"2,98",21,"4,08",22,"3,06",23,"3,71",24,"1,64",6
3383937,AGMI,F2144,,,"7,45",18,"-0,28",7,"0,21",32,"0,25",36,"0,76",35,"1,59",10,"2,13",10,"2,37",22,"3,21",24,"6,88",29,"3,89",31,"3,74",7
3384013,AGMI,F2203,,,"7,45",18,"-0,43",6,"0,31",32,"0,38",36,"0,25",35,"1,17",10,"1,62",10,"1,75",22,"2,44",24,"8,75",30,"7,27",31,"4,11",6
3384595,AGMI,F2826,,,"7,45",18,"-0,33",7,"-0,22",31,"-0,27",36,"0,59",33,"1,45",10,"2,02",10,"2,29",22,"4,76",24,"0,35",29,"1,20",32,"5,50",7
3385318,AGMI,F3181,,,"7,45",11,"-0,39",3,"0,24",6,"0,37",5,"1,13",9,"0,37",5,"0,49",5,"1,55",14,"1,60",15,"5,89",21,"9,91",23,"2,40",3
3664551,AGMI,F3676,,,"7,45",8,"-0,21",3,"0,43",21,"0,70",20,"0,38",27,"0,21",4,"0,36",4,"2,48",6,"2,95",6,"9,17",18,"12,92",17,"1,20",3
3663841,AGMI,F4753,,,"7,45",17,"-0,33",10,"0,47",17,"0,55",18,"0,33",35,"1,15",10,"1,73",10,"3,40",23,"4,82",24,"-0,02",25,"2,78",26,"4,14",9
3987171,AGMI,F6209,,,"7,45",16,"-0,39",5,"0,22",31,"-0,02",35,"-1,30",34,"-0,01",7,"0,13",7,"1,30",21,"1,73",22,"2,45",28,"5,20",29,"3,52",4
4230273,AGMI,F8360,,,"7,45",12,"-0,19",5,"0,54",7,"0,53",7,"1,43",27,"1,28",7,"1,69",7,"3,32",15,"5,65",16,"6,62",22,"6,47",24,"2,26",5
5075444,AGMI,G3782,,,"7,45",18,"-0,25",7,"-0,14",31,"-0,09",36,"0,37",35,"-0,01",9,"0,01",9,"1,84",22,"3,48",24,"6,49",29,"6,48",31,"1,39",7
5075455,AGMI,G3866,,,"7,45",11,"-0,12",5,"0,26",13,"0,33",13,"0,17",13,"1,16",6,"1,55",6,"2,86",18,"4,75",18,"5,75",19,"5,63",19,"4,75",4
3664433,AGMI,F3693,,,"7,44",10,"-0,14",3,"0,50",24,"0,54",29,"1,06",9,"0,76",5,"1,14",5,"2,24",6,"3,79",6,"10,25",21,"9,47",23,"1,79",3
3663466,AGMI,F4334,,,"7,44",16,"-0,37",7,"0,14",18,"0,27",18,"0,54",35,"-0,35",10,"-0,25",10,"0,76",22,"2,20",24,"0,59",25,"1,90",25,"4,41",6
3986643,AGMI,F5573,,,"7,44",17,"-0,61",7,"-0,04",16,"-0,03",17,"2,13",35,"0,78",10,"0,91",10,"1,68",22,"2,11",24,"4,71",29,"3,99",32,"6,51",7
3987001,AGMI,F6039,,,"7,44",17,"-0,44",6,"0,02",30,"0,10",35,"0,07",35,"0,90",8,"1,22",8,"1,33",22,"2,19",24,"3,64",29,"5,18",32,"3,34",5
4230566,AGMI,F8725,,,"7,44",17,"-0,25",6,"0,01",17,"0,08",16,"1,99",35,"1,81",9,"2,37",9,"2,92",23,"2,74",25,"-0,10",30,"5,00",32,"3,05",6
5074853,AGMI,G3177,,,"7,44",17,"-0,47",6,"0,77",32,"1,42",36,"1,47",35,"0,76",8,"1,13",8,"1,03",22,"1,55",24,"3,30",30,"7,21",32,"3,52",5
1561973,AGMI,D1133,,,"7,44",17,"-0,43",11,"0,26",15,"0,48",16,"0,32",19,"-0,22",14,"-0,32",14,"2,61",22,"3,91",24,"4,50",24,"5,86",25,"1,86",11
2210777,AGMI,D8854,,,"7,44",17,"0,09",9,"0,34",29,"0,38",33,"0,57",15,"1,63",11,"2,45",11,"2,52",20,"3,85",21,"6,40",25,"3,68",28,"3,45",8
2632772,AGMI,E3618,,,"7,44",17,"-0,34",10,"0,11",16,"0,25",17,"0,86",34,"-1,30",13,"-1,71",12,"3,20",22,"5,36",23,"3,86",24,"2,63",24,"2,02",10
2802299,AGMI,E4618,,,"7,44",19,"-0,60",10,"0,20",17,"0,28",17,"-0,04",34,"-1,14",13,"-1,55",13,"2,91",24,"5,19",25,"3,24",26,"1,49",32,"2,21",10
2920733,AGMI,E7296,,,"7,44",17,"-0,61",7,"0,56",27,"0,77",31,"-0,18",34,"0,85",12,"1,20",12,"3,68",22,"5,83",23,"4,73",28,"4,08",31,"3,22",6
3057343,AGMI,E8504,,,"7,44",7,"-0,63",5,"0,08",9,"0,04",9,"1,73",28,"0,71",6,"0,82",6,"2,20",8,"3,35",9,"5,76",9,"5,16",10,"2,65",4
3086303,AGMI,E9883,,,"7,44",18,"-0,65",6,"0,07",31,"-0,07",36,"0,64",21,"1,09",10,"1,52",10,"-0,09",24,"-0,53",25,"-1,77",30,"9,06",32,"4,49",6
2210304,AGMI,D8303,,,"7,43",18,"-0,56",7,"0,39",28,"0,02",35,"0,15",20,"2,77",11,"3,83",11,"2,22",22,"3,14",23,"6,24",26,"3,85",30,"7,08",7
2211239,AGMI,D9440,,,"7,43",17,"0,01",9,"0,03",31,"0,08",18,"0,27",21,"0,78",14,"1,05",14,"1,25",23,"2,70",25,"4,60",30,"4,77",26,"2,70",9
2367912,AGMI,E1,,,"7,43",22,"-0,53",13,"0,29",33,"0,46",37,"0,27",24,"0,56",18,"0,81",18,"1,84",25,"3,94",27,"3,79",32,"5,73",34,"3,42",13
2367977,AGMI,E165,,,"7,43",20,"-0,28",9,"0,62",33,"0,73",37,"0,06",23,"1,34",14,"1,97",14,"2,60",24,"4,05",26,"8,54",31,"6,08",33,"4,37",9
2368114,AGMI,E271,,,"7,43",21,"-0,10",11,"0,45",33,"0,62",37,"0,20",36,"0,21",16,"0,06",16,"2,12",25,"2,79",27,"5,83",32,"7,29",34,"1,81",11
2368452,AGMI,E958,,,"7,43",18,"-0,34",8,"0,14",31,"0,53",35,"0,41",20,"0,74",13,"1,17",13,"1,92",22,"2,95",24,"6,93",30,"8,73",32,"2,90",9
